,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,title
6634,0.356,0.659,7,-7.115,1,0.054,0.0216,2.57e-05,0.111,0.161,119.925,audio_features,6VgbnNQDq5IseElRVOFYat,spotify:track:6VgbnNQDq5IseElRVOFYat,https://api.spotify.com/v1/tracks/6VgbnNQDq5IseElRVOFYat,https://api.spotify.com/v1/audio-analysis/6VgbnNQDq5IseElRVOFYat,220000,4,Mourning Ritual,Bad Moon Rising (Cover) [feat. Peter Dreimanis]
6635,0.533,0.868,10,-5.919,0,0.0514,0.00587,0.478,0.105,0.391,99.99,audio_features,7112oRUBpmaNyNtMYCni05,spotify:track:7112oRUBpmaNyNtMYCni05,https://api.spotify.com/v1/tracks/7112oRUBpmaNyNtMYCni05,https://api.spotify.com/v1/audio-analysis/7112oRUBpmaNyNtMYCni05,326387,4,Susanne Sundfør,Accelerate
6636,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,audio_features,1yKAqZoi8xWGLCf5vajroL,spotify:track:1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/tracks/1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/audio-analysis/1yKAqZoi8xWGLCf5vajroL,194253,4,My Chemical Romance,The Ghost of You
6637,0.52,0.565,11,-7.439,0,0.0454,0.606,0.0101,0.203,0.422,79.094,audio_features,4n2FG7dvDBVMKtHlOm5Rim,spotify:track:4n2FG7dvDBVMKtHlOm5Rim,https://api.spotify.com/v1/tracks/4n2FG7dvDBVMKtHlOm5Rim,https://api.spotify.com/v1/audio-analysis/4n2FG7dvDBVMKtHlOm5Rim,194506,4,Bastille,The Draw
6638,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,audio_features,38kjFXYgPvtuXCPbHPMGte,spotify:track:38kjFXYgPvtuXCPbHPMGte,https://api.spotify.com/v1/tracks/38kjFXYgPvtuXCPbHPMGte,https://api.spotify.com/v1/audio-analysis/38kjFXYgPvtuXCPbHPMGte,282640,4,The Neighbourhood,Prey
6639,0.689,0.404,5,-8.898,1,0.0365,0.238,0.00132,0.618,0.22,109.968,audio_features,14c6Q17DoHUY4A2u9HlxxL,spotify:track:14c6Q17DoHUY4A2u9HlxxL,https://api.spotify.com/v1/tracks/14c6Q17DoHUY4A2u9HlxxL,https://api.spotify.com/v1/audio-analysis/14c6Q17DoHUY4A2u9HlxxL,191819,4,Astrid S,Hyde
6640,0.337,0.308,2,-14.092,1,0.0331,0.9,0.902,0.09,0.0617,115.161,audio_features,5QauYSspwqhcmrI1lFRj5u,spotify:track:5QauYSspwqhcmrI1lFRj5u,https://api.spotify.com/v1/tracks/5QauYSspwqhcmrI1lFRj5u,https://api.spotify.com/v1/audio-analysis/5QauYSspwqhcmrI1lFRj5u,274023,3,The 1975,Me
6641,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,audio_features,07VBqWH6NG8L2ad3l84UKk,spotify:track:07VBqWH6NG8L2ad3l84UKk,https://api.spotify.com/v1/tracks/07VBqWH6NG8L2ad3l84UKk,https://api.spotify.com/v1/audio-analysis/07VBqWH6NG8L2ad3l84UKk,205280,4,The Neighbourhood,R.I.P. 2 My Youth
6642,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,4UJmPSJsBsIR1U0N79BU1g,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4,Nirvana,Lake Of Fire
6643,0.844,0.864,7,-4.483,0,0.0348,0.0339,0.216,0.386,0.796,104.997,audio_features,6BAnxKyld909yo6Pk1DO3r,spotify:track:6BAnxKyld909yo6Pk1DO3r,https://api.spotify.com/v1/tracks/6BAnxKyld909yo6Pk1DO3r,https://api.spotify.com/v1/audio-analysis/6BAnxKyld909yo6Pk1DO3r,226308,4,OMFG,Hello
6644,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,audio_features,3dNjUFt6EFU4Gq6Q5vfJqf,spotify:track:3dNjUFt6EFU4Gq6Q5vfJqf,https://api.spotify.com/v1/tracks/3dNjUFt6EFU4Gq6Q5vfJqf,https://api.spotify.com/v1/audio-analysis/3dNjUFt6EFU4Gq6Q5vfJqf,229656,4,Hayley Kiyoko,Girls Like Girls
6645,0.334,0.585,2,-5.508,1,0.0395,0.0791,0.0,0.129,0.215,106.997,audio_features,1NBnxRk5WvkOSRKqCHUhpz,spotify:track:1NBnxRk5WvkOSRKqCHUhpz,https://api.spotify.com/v1/tracks/1NBnxRk5WvkOSRKqCHUhpz,https://api.spotify.com/v1/audio-analysis/1NBnxRk5WvkOSRKqCHUhpz,245416,4,The Fluxx,Down the Drain
6646,0.435,0.652,0,-8.495,1,0.0404,0.519,0.0,0.129,0.806,108.098,audio_features,0lj15qHIbi7gsO6CLfWbvF,spotify:track:0lj15qHIbi7gsO6CLfWbvF,https://api.spotify.com/v1/tracks/0lj15qHIbi7gsO6CLfWbvF,https://api.spotify.com/v1/audio-analysis/0lj15qHIbi7gsO6CLfWbvF,273933,4,Dexys Midnight Runners,Come On Eileen
6647,0.734,0.508,11,-10.388,0,0.056,0.515,0.85,0.0854,0.91,150.023,audio_features,7qPQWkgwRiqNH7THgCROaJ,spotify:track:7qPQWkgwRiqNH7THgCROaJ,https://api.spotify.com/v1/tracks/7qPQWkgwRiqNH7THgCROaJ,https://api.spotify.com/v1/audio-analysis/7qPQWkgwRiqNH7THgCROaJ,329147,4,Röyksopp,Something in My Heart
6648,0.507,0.853,9,-6.87,0,0.0411,0.00567,0.0942,0.696,0.65,93.023,audio_features,22gZR0z4d9ZxGm76RjOmoS,spotify:track:22gZR0z4d9ZxGm76RjOmoS,https://api.spotify.com/v1/tracks/22gZR0z4d9ZxGm76RjOmoS,https://api.spotify.com/v1/audio-analysis/22gZR0z4d9ZxGm76RjOmoS,286588,4,Röyksopp,Monument - The Inevitable End Version
6649,0.624,0.827,6,-4.827,0,0.0758,0.0508,1.26e-05,0.0913,0.211,119.696,audio_features,3BWto5OqCXq9yKO1cZGnNn,spotify:track:3BWto5OqCXq9yKO1cZGnNn,https://api.spotify.com/v1/tracks/3BWto5OqCXq9yKO1cZGnNn,https://api.spotify.com/v1/audio-analysis/3BWto5OqCXq9yKO1cZGnNn,200480,4,Sonny Alven,Our Youth
6650,0.51,0.255,0,-15.903,1,0.0291,0.883,0.55,0.0696,0.188,115.115,audio_features,6ylnImVpCCEmXFUD3PZySf,spotify:track:6ylnImVpCCEmXFUD3PZySf,https://api.spotify.com/v1/tracks/6ylnImVpCCEmXFUD3PZySf,https://api.spotify.com/v1/audio-analysis/6ylnImVpCCEmXFUD3PZySf,250280,3,The Smiths,Asleep - 2008 Remaster
6651,0.706,0.65,9,-7.299,0,0.0357,0.069,3.45e-06,0.181,0.625,120.005,audio_features,3yt2uGIGep27Q3vtwMXM7d,spotify:track:3yt2uGIGep27Q3vtwMXM7d,https://api.spotify.com/v1/tracks/3yt2uGIGep27Q3vtwMXM7d,https://api.spotify.com/v1/audio-analysis/3yt2uGIGep27Q3vtwMXM7d,198987,4,Pacific Air,Float
6652,0.403,0.65,8,-7.64,0,0.0388,0.0463,0.0017,0.0839,0.0617,123.732,audio_features,2cKo2UWaGTK2DCkn1T4vXW,spotify:track:2cKo2UWaGTK2DCkn1T4vXW,https://api.spotify.com/v1/tracks/2cKo2UWaGTK2DCkn1T4vXW,https://api.spotify.com/v1/audio-analysis/2cKo2UWaGTK2DCkn1T4vXW,311653,4,Susanne Sundfør,Kamikaze
6653,0.496,0.705,6,-5.955,0,0.0277,0.00103,0.0,0.111,0.267,105.009,audio_features,3wiKWX6q2ZLJ9iWhblGfQa,spotify:track:3wiKWX6q2ZLJ9iWhblGfQa,https://api.spotify.com/v1/tracks/3wiKWX6q2ZLJ9iWhblGfQa,https://api.spotify.com/v1/audio-analysis/3wiKWX6q2ZLJ9iWhblGfQa,267347,4,Susanne Sundfør,Slowly
6654,0.465,0.448,2,-13.949,1,0.0447,0.667,0.912,0.108,0.0735,147.973,audio_features,0Ccc5YD2p42a0VWmNLY8Pk,spotify:track:0Ccc5YD2p42a0VWmNLY8Pk,https://api.spotify.com/v1/tracks/0Ccc5YD2p42a0VWmNLY8Pk,https://api.spotify.com/v1/audio-analysis/0Ccc5YD2p42a0VWmNLY8Pk,282453,4,Robot Koch,Nitesky feat. John LaMonica
6655,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4,David Bowie,Heroes - 2017 Remaster
6656,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,248440,4,Queen,Under Pressure - Remastered 2011
6657,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,audio_features,3ix6K4wZY29bCujrSznwFZ,spotify:track:3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,457676,4,David Bowie,Let's Dance - 2018 Remaster
6658,0.209,0.957,7,-4.336,1,0.0912,0.00306,3.37e-05,0.315,0.578,155.061,audio_features,6JuTTrUOJNC5CRCNTbUJO2,spotify:track:6JuTTrUOJNC5CRCNTbUJO2,https://api.spotify.com/v1/tracks/6JuTTrUOJNC5CRCNTbUJO2,https://api.spotify.com/v1/audio-analysis/6JuTTrUOJNC5CRCNTbUJO2,218960,4,Flogging Molly,What's Left of the Flag
6659,0.773,0.645,2,-8.395,1,0.0341,0.0812,0.214,0.227,0.163,101.525,audio_features,1NllSOKhIfgPCRa54JpWe6,spotify:track:1NllSOKhIfgPCRa54JpWe6,https://api.spotify.com/v1/tracks/1NllSOKhIfgPCRa54JpWe6,https://api.spotify.com/v1/audio-analysis/1NllSOKhIfgPCRa54JpWe6,226407,4,Röyksopp,Skulls
6660,0.584,0.493,10,-10.079,0,0.0283,0.00485,0.507,0.106,0.293,128.008,audio_features,6QAJGnvUVSnuW2WqjrMbgf,spotify:track:6QAJGnvUVSnuW2WqjrMbgf,https://api.spotify.com/v1/tracks/6QAJGnvUVSnuW2WqjrMbgf,https://api.spotify.com/v1/audio-analysis/6QAJGnvUVSnuW2WqjrMbgf,380051,4,Röyksopp,Sordid Affair
6661,0.595,0.81,4,-8.637,1,0.106,0.111,0.000204,0.392,0.451,174.015,audio_features,0VwxqxoUpWG4J3lLNzZSkz,spotify:track:0VwxqxoUpWG4J3lLNzZSkz,https://api.spotify.com/v1/tracks/0VwxqxoUpWG4J3lLNzZSkz,https://api.spotify.com/v1/audio-analysis/0VwxqxoUpWG4J3lLNzZSkz,186227,3,Taylor & Mad.S,Omerta 2016
6662,0.46,0.662,7,-7.224,0,0.0426,0.661,0.0142,0.111,0.132,139.959,audio_features,0PGG2r9vGUgRCkLHW6BdbV,spotify:track:0PGG2r9vGUgRCkLHW6BdbV,https://api.spotify.com/v1/tracks/0PGG2r9vGUgRCkLHW6BdbV,https://api.spotify.com/v1/audio-analysis/0PGG2r9vGUgRCkLHW6BdbV,198531,4,Fjord,Blue
6663,0.584,0.69,9,-8.016,1,0.0339,0.00288,0.00103,0.0991,0.315,91.005,audio_features,08KutUgoLpLBYTov1AV8UO,spotify:track:08KutUgoLpLBYTov1AV8UO,https://api.spotify.com/v1/tracks/08KutUgoLpLBYTov1AV8UO,https://api.spotify.com/v1/audio-analysis/08KutUgoLpLBYTov1AV8UO,209581,4,The Fluxx,Mother
6664,0.305,0.396,5,-11.613,0,0.0297,0.663,0.563,0.108,0.283,114.936,audio_features,1W8y3BtgrrlPcOwQlzh2gy,spotify:track:1W8y3BtgrrlPcOwQlzh2gy,https://api.spotify.com/v1/tracks/1W8y3BtgrrlPcOwQlzh2gy,https://api.spotify.com/v1/audio-analysis/1W8y3BtgrrlPcOwQlzh2gy,290707,3,The Boxer Rebellion,Caught By The Light
6665,0.218,0.585,5,-9.322,1,0.0305,0.191,0.81,0.122,0.204,180.716,audio_features,4wt7zUF3Q25kBlqff5H7Zl,spotify:track:4wt7zUF3Q25kBlqff5H7Zl,https://api.spotify.com/v1/tracks/4wt7zUF3Q25kBlqff5H7Zl,https://api.spotify.com/v1/audio-analysis/4wt7zUF3Q25kBlqff5H7Zl,304947,4,The Boxer Rebellion,Both Sides Are Even
6666,0.598,0.803,1,-3.203,0,0.0349,0.0355,9.66e-05,0.107,0.567,122.889,audio_features,2Wc2tcQl7cPetPKeXH3GD3,spotify:track:2Wc2tcQl7cPetPKeXH3GD3,https://api.spotify.com/v1/tracks/2Wc2tcQl7cPetPKeXH3GD3,https://api.spotify.com/v1/audio-analysis/2Wc2tcQl7cPetPKeXH3GD3,186213,4,Zella Day,East of Eden
6667,0.648,0.936,0,-4.745,1,0.0762,0.085,6.93e-06,0.482,0.566,120.708,audio_features,1oEaUN7PYQRwcUF52U2M9S,spotify:track:1oEaUN7PYQRwcUF52U2M9S,https://api.spotify.com/v1/tracks/1oEaUN7PYQRwcUF52U2M9S,https://api.spotify.com/v1/audio-analysis/1oEaUN7PYQRwcUF52U2M9S,248880,4,The 1975,The Sound
6668,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,audio_features,1JIWyERVO0MWPBC5W7OF2Q,spotify:track:1JIWyERVO0MWPBC5W7OF2Q,https://api.spotify.com/v1/tracks/1JIWyERVO0MWPBC5W7OF2Q,https://api.spotify.com/v1/audio-analysis/1JIWyERVO0MWPBC5W7OF2Q,347526,4,The 1975,Somebody Else
6669,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988,audio_features,1Dr5JexwA15wmKe7Y7maA9,spotify:track:1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/tracks/1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/audio-analysis/1Dr5JexwA15wmKe7Y7maA9,274320,4,BØRNS,Past Lives
6670,0.418,0.688,11,-5.515,1,0.0265,0.212,0.00964,0.705,0.319,150.03,audio_features,03YZnK3XQWKpvo9TyNZzXf,spotify:track:03YZnK3XQWKpvo9TyNZzXf,https://api.spotify.com/v1/tracks/03YZnK3XQWKpvo9TyNZzXf,https://api.spotify.com/v1/audio-analysis/03YZnK3XQWKpvo9TyNZzXf,224787,4,BØRNS,The Emotion
6671,0.465,0.866,7,-2.716,1,0.0388,0.00406,0.0029,0.0993,0.633,164.078,audio_features,35GS3Vh3ouARXMpsmZeXJy,spotify:track:35GS3Vh3ouARXMpsmZeXJy,https://api.spotify.com/v1/tracks/35GS3Vh3ouARXMpsmZeXJy,https://api.spotify.com/v1/audio-analysis/35GS3Vh3ouARXMpsmZeXJy,198413,4,BØRNS,Overnight Sensation
6672,0.644,0.478,11,-6.469,1,0.0529,0.194,0.00376,0.106,0.496,159.898,audio_features,03v70ZBxmcPX3RWAZMzqaW,spotify:track:03v70ZBxmcPX3RWAZMzqaW,https://api.spotify.com/v1/tracks/03v70ZBxmcPX3RWAZMzqaW,https://api.spotify.com/v1/audio-analysis/03v70ZBxmcPX3RWAZMzqaW,190253,4,BØRNS,Clouds
6673,0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,audio_features,4AewKenHXKBt643p473xCk,spotify:track:4AewKenHXKBt643p473xCk,https://api.spotify.com/v1/tracks/4AewKenHXKBt643p473xCk,https://api.spotify.com/v1/audio-analysis/4AewKenHXKBt643p473xCk,260987,4,BØRNS,American Money
6674,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,audio_features,51QEyJI5M7uyd8DOh9tqQY,spotify:track:51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/tracks/51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/audio-analysis/51QEyJI5M7uyd8DOh9tqQY,246755,4,Lorde,Buzzcut Season
6675,0.682,0.589,7,-10.361,1,0.0295,0.731,0.486,0.0791,0.534,108.989,audio_features,4VPZX5qq0mujdIrVhLFROu,spotify:track:4VPZX5qq0mujdIrVhLFROu,https://api.spotify.com/v1/tracks/4VPZX5qq0mujdIrVhLFROu,https://api.spotify.com/v1/audio-analysis/4VPZX5qq0mujdIrVhLFROu,218240,4,alt-J,Something Good
6676,0.542,0.785,9,-6.577,1,0.0407,0.00171,6.68e-05,0.133,0.404,92.016,audio_features,7rWvCduKZmycWBDsz94VgM,spotify:track:7rWvCduKZmycWBDsz94VgM,https://api.spotify.com/v1/tracks/7rWvCduKZmycWBDsz94VgM,https://api.spotify.com/v1/audio-analysis/7rWvCduKZmycWBDsz94VgM,220034,4,Iffy Orbit,In Balance
6677,0.581,0.65,11,-6.594,1,0.0533,0.168,0.000413,0.0945,0.502,91.983,audio_features,1AmsqMwCRHj7BCtsZr7ZeY,spotify:track:1AmsqMwCRHj7BCtsZr7ZeY,https://api.spotify.com/v1/tracks/1AmsqMwCRHj7BCtsZr7ZeY,https://api.spotify.com/v1/audio-analysis/1AmsqMwCRHj7BCtsZr7ZeY,312653,4,Vampire Weekend,Ya Hey
6678,0.427,0.823,7,-4.997,1,0.0466,6e-05,0.000129,0.127,0.311,124.024,audio_features,6vi4I2vZkN5mDePmVSSVTq,spotify:track:6vi4I2vZkN5mDePmVSSVTq,https://api.spotify.com/v1/tracks/6vi4I2vZkN5mDePmVSSVTq,https://api.spotify.com/v1/audio-analysis/6vi4I2vZkN5mDePmVSSVTq,235387,4,M83,Reunion
6679,0.583,0.657,7,-6.904,1,0.0461,0.065,0.00112,0.133,0.186,90.012,audio_features,5RD9TjTKGTTA61cBw7PImI,spotify:track:5RD9TjTKGTTA61cBw7PImI,https://api.spotify.com/v1/tracks/5RD9TjTKGTTA61cBw7PImI,https://api.spotify.com/v1/audio-analysis/5RD9TjTKGTTA61cBw7PImI,260420,4,The 1975,Loving Someone
6680,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4,Galantis,No Money
6681,0.508,0.754,7,-5.708,0,0.185,0.00597,8.43e-06,0.307,0.383,119.892,audio_features,0CvTKt7jr68v4YEg9oATjX,spotify:track:0CvTKt7jr68v4YEg9oATjX,https://api.spotify.com/v1/tracks/0CvTKt7jr68v4YEg9oATjX,https://api.spotify.com/v1/audio-analysis/0CvTKt7jr68v4YEg9oATjX,240272,4,Seeb,Breathe
6682,0.706,0.897,8,-2.539,0,0.0349,0.012,1.01e-06,0.343,0.626,125.002,audio_features,3T8j0WDSw7G98rNLAe2M2X,spotify:track:3T8j0WDSw7G98rNLAe2M2X,https://api.spotify.com/v1/tracks/3T8j0WDSw7G98rNLAe2M2X,https://api.spotify.com/v1/audio-analysis/3T8j0WDSw7G98rNLAe2M2X,207291,4,Madden,Golden Light (feat. 6AM)
6683,0.645,0.867,2,-4.468,0,0.0798,0.246,0.0,0.126,0.44,128.033,audio_features,1CA3nqyTok3Pn9r4BKrzv3,spotify:track:1CA3nqyTok3Pn9r4BKrzv3,https://api.spotify.com/v1/tracks/1CA3nqyTok3Pn9r4BKrzv3,https://api.spotify.com/v1/audio-analysis/1CA3nqyTok3Pn9r4BKrzv3,200630,4,Tungevaag,Wolf
6684,0.833,0.771,7,-5.689,1,0.181,0.0109,0.287,0.383,0.407,128.025,audio_features,5QbstZiAxfcVHAJ7WzLHlM,spotify:track:5QbstZiAxfcVHAJ7WzLHlM,https://api.spotify.com/v1/tracks/5QbstZiAxfcVHAJ7WzLHlM,https://api.spotify.com/v1/audio-analysis/5QbstZiAxfcVHAJ7WzLHlM,216213,4,Broiler,Money
6685,0.568,0.906,1,-2.281,0,0.146,0.125,0.0,0.712,0.523,119.975,audio_features,0aMahQepTIKgwFYT7jJTm8,spotify:track:0aMahQepTIKgwFYT7jJTm8,https://api.spotify.com/v1/tracks/0aMahQepTIKgwFYT7jJTm8,https://api.spotify.com/v1/audio-analysis/0aMahQepTIKgwFYT7jJTm8,210077,4,Dropout,Undone
6686,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,audio_features,1LeItUMezKA1HdCHxYICed,spotify:track:1LeItUMezKA1HdCHxYICed,https://api.spotify.com/v1/tracks/1LeItUMezKA1HdCHxYICed,https://api.spotify.com/v1/audio-analysis/1LeItUMezKA1HdCHxYICed,262957,4,ODESZA,Say My Name (feat. Zyra)
6687,0.244,0.653,7,-2.268,0,0.0332,0.0724,0.0,0.0715,0.58,181.447,audio_features,12db6HcPCLaA5JP09yqAIQ,spotify:track:12db6HcPCLaA5JP09yqAIQ,https://api.spotify.com/v1/tracks/12db6HcPCLaA5JP09yqAIQ,https://api.spotify.com/v1/audio-analysis/12db6HcPCLaA5JP09yqAIQ,200093,3,Kaizers Orchestra,Hjerteknuser
6688,0.728,0.794,1,-3.992,1,0.0635,0.148,0.0,0.0688,0.523,112.071,audio_features,0acDCSJB8QAljyogmGJtnJ,spotify:track:0acDCSJB8QAljyogmGJtnJ,https://api.spotify.com/v1/tracks/0acDCSJB8QAljyogmGJtnJ,https://api.spotify.com/v1/audio-analysis/0acDCSJB8QAljyogmGJtnJ,194360,4,Martin Jensen,All I Wanna Do
6689,0.733,0.565,6,-6.619,0,0.0372,0.183,0.0001,0.112,0.419,127.975,audio_features,6KZmDucZFfvxGJkrHInbix,spotify:track:6KZmDucZFfvxGJkrHInbix,https://api.spotify.com/v1/tracks/6KZmDucZFfvxGJkrHInbix,https://api.spotify.com/v1/audio-analysis/6KZmDucZFfvxGJkrHInbix,215625,4,FÄIS,Hey
6690,0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973,audio_features,3vbqb78xzvD3CJl7ZeW83c,spotify:track:3vbqb78xzvD3CJl7ZeW83c,https://api.spotify.com/v1/tracks/3vbqb78xzvD3CJl7ZeW83c,https://api.spotify.com/v1/audio-analysis/3vbqb78xzvD3CJl7ZeW83c,186147,4,Felix Jaehn,Ain't Nobody (Loves Me Better)
6691,0.525,0.63,7,-9.245,1,0.0297,0.485,1.83e-05,0.0812,0.535,156.139,audio_features,6ZB1dFgdUW6I9qzW7Oap6o,spotify:track:6ZB1dFgdUW6I9qzW7Oap6o,https://api.spotify.com/v1/tracks/6ZB1dFgdUW6I9qzW7Oap6o,https://api.spotify.com/v1/audio-analysis/6ZB1dFgdUW6I9qzW7Oap6o,203253,4,Postgirobygget,Idyll
6692,0.368,0.476,5,-10.664,1,0.0339,0.761,0.0035,0.0783,0.284,171.731,audio_features,7EDMvrb5PA5TP0VQ8z9p82,spotify:track:7EDMvrb5PA5TP0VQ8z9p82,https://api.spotify.com/v1/tracks/7EDMvrb5PA5TP0VQ8z9p82,https://api.spotify.com/v1/audio-analysis/7EDMvrb5PA5TP0VQ8z9p82,314987,4,alt-J,Taro
6693,0.511,0.917,7,-3.239,0,0.124,0.0273,0.0,0.819,0.241,100.123,audio_features,0ZtLv7aVallYjnPJNZJWk7,spotify:track:0ZtLv7aVallYjnPJNZJWk7,https://api.spotify.com/v1/tracks/0ZtLv7aVallYjnPJNZJWk7,https://api.spotify.com/v1/audio-analysis/0ZtLv7aVallYjnPJNZJWk7,192707,4,Madeon,You're On (feat. Kyan)
6694,0.363,0.418,7,-9.558,1,0.0305,0.778,0.0253,0.109,0.0704,93.653,audio_features,4nPt9RM5i4EJNtkzafAVNF,spotify:track:4nPt9RM5i4EJNtkzafAVNF,https://api.spotify.com/v1/tracks/4nPt9RM5i4EJNtkzafAVNF,https://api.spotify.com/v1/audio-analysis/4nPt9RM5i4EJNtkzafAVNF,299711,4,alt-J,Hunger of the Pine
6695,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975,audio_features,3p6u2A85mjpENdBs4cnWR4,spotify:track:3p6u2A85mjpENdBs4cnWR4,https://api.spotify.com/v1/tracks/3p6u2A85mjpENdBs4cnWR4,https://api.spotify.com/v1/audio-analysis/3p6u2A85mjpENdBs4cnWR4,215360,4,Years & Years,King
6696,0.792,0.661,8,-3.097,1,0.073,0.0481,0.000166,0.213,0.175,124.084,audio_features,1AT36RJ5V52rOyNsz8gRNo,spotify:track:1AT36RJ5V52rOyNsz8gRNo,https://api.spotify.com/v1/tracks/1AT36RJ5V52rOyNsz8gRNo,https://api.spotify.com/v1/audio-analysis/1AT36RJ5V52rOyNsz8gRNo,238266,4,Diplo,Revolution (feat. Faustix & Imanos and Kai) - Absence Remix
6697,0.62,0.403,1,-6.998,0,0.0393,0.636,0.0,0.128,0.528,135.84,audio_features,6TqDrmjUDqQo4JiF1apQnL,spotify:track:6TqDrmjUDqQo4JiF1apQnL,https://api.spotify.com/v1/tracks/6TqDrmjUDqQo4JiF1apQnL,https://api.spotify.com/v1/audio-analysis/6TqDrmjUDqQo4JiF1apQnL,231014,4,Megan Davies,Summertime Sadness (Acoustic Cover) feat. Keelan Donovan
6698,0.351,0.907,8,-3.626,0,0.0465,2.71e-05,0.109,0.127,0.453,159.071,audio_features,7wYrc3r17ExXnbzyFcvxwn,spotify:track:7wYrc3r17ExXnbzyFcvxwn,https://api.spotify.com/v1/tracks/7wYrc3r17ExXnbzyFcvxwn,https://api.spotify.com/v1/audio-analysis/7wYrc3r17ExXnbzyFcvxwn,217800,4,Zella Day,High
6699,0.753,0.665,0,-7.771,1,0.0473,0.279,4.01e-05,0.11,0.593,140.049,audio_features,6GXSZaHXyN3QJ7QeoMQSw3,spotify:track:6GXSZaHXyN3QJ7QeoMQSw3,https://api.spotify.com/v1/tracks/6GXSZaHXyN3QJ7QeoMQSw3,https://api.spotify.com/v1/audio-analysis/6GXSZaHXyN3QJ7QeoMQSw3,249161,4,Mocki,Weekend - Jai Wolf Remix
6700,0.593,0.675,6,-3.843,1,0.0306,0.0225,1.33e-05,0.0972,0.267,137.885,audio_features,3dP2cMNnzTFv9EyuE78EjZ,spotify:track:3dP2cMNnzTFv9EyuE78EjZ,https://api.spotify.com/v1/tracks/3dP2cMNnzTFv9EyuE78EjZ,https://api.spotify.com/v1/audio-analysis/3dP2cMNnzTFv9EyuE78EjZ,245813,4,Avicii,Ten More Days
6701,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,audio_features,2So9pYqQ0JWvFhasJfI871,spotify:track:2So9pYqQ0JWvFhasJfI871,https://api.spotify.com/v1/tracks/2So9pYqQ0JWvFhasJfI871,https://api.spotify.com/v1/audio-analysis/2So9pYqQ0JWvFhasJfI871,250714,4,Coldplay,Adventure of a Lifetime - Matoma Remix
